VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,08/12/2018 08:55:11 PM,08/12/2018 08:59:08 PM,1,0.79,1,N,170,234,1,5,0.5,0.5,1,0,0.3,7.3
2,08/12/2018 09:02:42 PM,08/12/2018 09:08:20 PM,1,0.73,1,N,113,144,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,08/12/2018 09:15:20 PM,08/12/2018 09:35:07 PM,1,5.41,1,N,211,140,1,19.5,0.5,0.5,3,0,0.3,23.8
2,08/12/2018 09:51:23 PM,08/12/2018 09:54:37 PM,1,1.2,1,N,236,75,1,5.5,0.5,0.5,1.25,0,0.3,8.05
1,08/12/2018 09:09:12 PM,08/12/2018 10:05:30 PM,2,16.6,2,N,132,231,1,52,0,0.5,15.8,0,0.3,68.6
1,08/12/2018 09:01:37 PM,08/12/2018 09:07:03 PM,2,0.9,1,N,79,234,1,6,0.5,0.5,1.45,0,0.3,8.75
1,08/12/2018 09:08:56 PM,08/12/2018 09:13:32 PM,1,0.8,1,N,234,90,1,5,0.5,0.5,1.25,0,0.3,7.55
1,08/12/2018 09:15:19 PM,08/12/2018 09:20:57 PM,1,0.8,1,N,90,68,2,5.5,0.5,0.5,0,0,0.3,6.8
1,08/12/2018 09:40:14 PM,08/12/2018 10:01:48 PM,1,3.9,1,N,100,4,1,16.5,0.5,0.5,3.55,0,0.3,21.35
2,08/12/2018 09:33:36 PM,08/12/2018 10:00:36 PM,6,9.63,1,N,100,119,2,29,0.5,0.5,0,0,0.3,30.3
2,08/12/2018 09:17:23 PM,08/12/2018 09:30:21 PM,1,2.83,1,N,238,50,1,12,0.5,0.5,2.66,0,0.3,15.96
2,08/12/2018 09:32:18 PM,08/12/2018 09:48:53 PM,1,3.45,1,N,50,79,1,14.5,0.5,0.5,3.16,0,0.3,18.96
2,08/12/2018 09:50:40 PM,08/12/2018 09:55:34 PM,1,1.17,1,N,79,170,1,6,0.5,0.5,1.1,0,0.3,8.4
2,08/12/2018 09:36:42 PM,08/12/2018 09:42:42 PM,4,1.25,1,N,100,68,1,6,0.5,0.5,1.7,0,0.3,9
2,08/12/2018 09:48:59 PM,08/12/2018 10:01:01 PM,1,2.13,1,N,186,79,1,10.5,0.5,0.5,1,0,0.3,12.8
1,08/12/2018 09:49:47 PM,08/12/2018 10:05:41 PM,2,7.2,4,N,132,265,2,25,0.5,0.5,0,0,0.3,26.3
1,08/12/2018 09:24:15 PM,08/12/2018 09:37:24 PM,1,4.3,1,N,45,233,1,15,0.5,0.5,3.25,0,0.3,19.55
1,08/12/2018 09:43:58 PM,08/12/2018 09:55:55 PM,1,2.2,1,N,233,90,1,10,0.5,0.5,2,0,0.3,13.3
2,08/12/2018 09:10:31 PM,08/12/2018 09:17:22 PM,1,1.35,1,N,68,249,1,6.5,0.5,0.5,1.17,0,0.3,8.97
2,08/12/2018 09:21:31 PM,08/12/2018 09:35:55 PM,1,3.06,1,N,114,233,1,12.5,0.5,0.5,0,0,0.3,13.8
2,08/12/2018 09:40:32 PM,08/12/2018 09:52:48 PM,1,2,1,N,233,79,1,10,0.5,0.5,2.26,0,0.3,13.56
2,08/12/2018 10:02:57 PM,08/12/2018 10:28:05 PM,1,3.18,1,N,114,255,1,18,0.5,0.5,5.79,0,0.3,25.09
2,08/12/2018 09:14:24 PM,08/12/2018 09:26:46 PM,1,4.1,1,N,116,142,2,14.5,0.5,0.5,0,0,0.3,15.8
2,08/12/2018 09:28:46 PM,08/12/2018 09:45:55 PM,1,3.41,1,N,142,170,1,14,0.5,0.5,3.06,0,0.3,18.36
2,08/12/2018 09:50:10 PM,08/12/2018 10:04:08 PM,1,4.47,1,N,233,75,1,15.5,0.5,0.5,1.5,0,0.3,18.3
2,08/12/2018 08:58:44 PM,08/12/2018 09:07:12 PM,1,2.08,1,N,237,107,1,8.5,0.5,0.5,1.96,0,0.3,11.76
1,08/12/2018 09:34:01 PM,08/12/2018 09:53:33 PM,2,5.6,1,N,209,230,1,20,0.5,0.5,2,0,0.3,23.3
1,08/12/2018 09:56:42 PM,08/12/2018 10:05:59 PM,4,1,1,N,230,162,2,7.5,0.5,0.5,0,0,0.3,8.8
2,08/12/2018 09:26:44 PM,08/12/2018 09:51:20 PM,2,9.81,1,N,138,249,1,29.5,0.5,0.5,5,5.76,0.3,41.56
2,08/12/2018 09:20:44 PM,08/12/2018 09:43:52 PM,1,8.12,1,N,132,265,2,25,0.5,0.5,0,0,0.3,26.3
2,08/12/2018 09:39:10 PM,08/12/2018 10:04:03 PM,1,13.06,1,N,265,98,1,36.5,0.5,0.5,7.56,0,0.3,45.36
1,08/12/2018 09:01:41 PM,08/12/2018 09:07:29 PM,2,0.5,1,N,100,170,2,5.5,0.5,0.5,0,0,0.3,6.8
1,08/12/2018 09:18:59 PM,08/12/2018 09:49:48 PM,1,3.9,1,N,113,255,1,21.5,0.5,0.5,4.55,0,0.3,27.35
2,08/12/2018 08:59:54 PM,08/12/2018 09:14:53 PM,1,2.48,1,N,79,230,2,12,0.5,0.5,0,0,0.3,13.3
2,08/12/2018 09:18:00 PM,08/12/2018 09:59:02 PM,1,6.34,1,N,48,80,2,28.5,0.5,0.5,0,0,0.3,29.8
2,08/12/2018 09:25:24 PM,08/12/2018 10:07:27 PM,1,9.69,1,N,163,181,1,34.5,0.5,0.5,4,0,0.3,39.8
2,08/12/2018 09:28:08 PM,08/12/2018 10:11:16 PM,2,19.64,2,N,132,249,1,52,0,0.5,11.71,5.76,0.3,70.27
1,08/12/2018 09:21:18 PM,08/12/2018 09:27:28 PM,1,1.1,1,N,90,224,1,6,0.5,0.5,2.7,0,0.3,10
1,08/12/2018 09:31:18 PM,08/12/2018 09:36:36 PM,1,1.1,1,N,224,107,1,6,0.5,0.5,1.45,0,0.3,8.75
1,08/12/2018 09:47:22 PM,08/12/2018 10:09:21 PM,1,2.8,1,N,90,148,2,13.5,0.5,0.5,0,0,0.3,14.8
1,08/12/2018 09:30:47 PM,08/12/2018 09:53:17 PM,1,5.5,1,N,113,238,1,21,0.5,0.5,1,0,0.3,23.3
1,08/12/2018 09:57:46 PM,08/12/2018 10:28:31 PM,1,5.1,1,N,239,145,1,23,0.5,0.5,2,0,0.3,26.3
1,08/12/2018 09:09:07 PM,08/12/2018 09:13:02 PM,1,0.7,1,N,7,193,2,4,0.5,0.5,0,0,0.3,5.3
1,08/12/2018 09:47:17 PM,08/12/2018 09:52:53 PM,1,1.1,1,N,162,107,1,5.5,0.5,0.5,2.04,0,0.3,8.84
1,08/12/2018 09:57:13 PM,08/12/2018 10:07:47 PM,3,1.8,1,N,113,170,2,8,0.5,0.5,0,0,0.3,9.3
2,08/12/2018 09:38:59 PM,08/12/2018 10:04:08 PM,1,11.67,1,N,138,230,2,33,0.5,0.5,0,5.76,0.3,40.06
2,08/12/2018 09:00:56 PM,08/12/2018 09:16:29 PM,1,2.83,1,N,186,141,1,13,0.5,0.5,2.6,0,0.3,16.9
2,08/12/2018 09:26:35 PM,08/12/2018 09:48:05 PM,1,3.8,1,N,162,146,2,17,0.5,0.5,0,0,0.3,18.3
2,08/12/2018 09:55:03 PM,08/12/2018 09:57:23 PM,1,1.52,1,N,146,141,1,6,0.5,0.5,1,0,0.3,8.3
1,08/12/2018 09:21:16 PM,08/12/2018 10:04:25 PM,1,18.6,2,N,132,132,1,52,0,0.5,8.2,0,0.3,61
1,08/12/2018 09:51:02 PM,08/12/2018 10:32:10 PM,1,13.7,1,N,132,181,1,41.5,0.5,0.5,8.55,0,0.3,51.35
1,08/12/2018 09:23:53 PM,08/12/2018 09:38:01 PM,1,2.4,1,N,186,79,2,10.5,0.5,0.5,0,0,0.3,11.8
1,08/12/2018 09:45:13 PM,08/12/2018 10:15:38 PM,1,5.2,1,N,114,37,1,22,0.5,0.5,4.65,0,0.3,27.95
1,08/12/2018 09:08:27 PM,08/12/2018 09:45:48 PM,1,19,1,N,132,65,1,51.5,0.5,0.5,12.2,0,0.3,65
2,08/12/2018 09:03:28 PM,08/12/2018 09:22:00 PM,1,4.4,1,N,238,234,2,17,0.5,0.5,0,0,0.3,18.3
2,08/12/2018 09:43:26 PM,08/12/2018 09:46:40 PM,3,0.96,1,N,142,238,1,5,0.5,0.5,1,0,0.3,7.3
1,08/12/2018 09:33:56 PM,08/12/2018 09:41:25 PM,1,2.1,1,N,236,142,1,9,0.5,0.5,2.05,0,0.3,12.35
1,08/12/2018 09:55:01 PM,08/12/2018 10:12:07 PM,1,3.5,1,N,141,234,2,15,0.5,0.5,0,0,0.3,16.3
2,08/12/2018 09:40:27 PM,08/12/2018 10:01:46 PM,1,5.21,1,N,164,41,2,18.5,0.5,0.5,0,0,0.3,19.8
1,08/12/2018 09:07:54 PM,08/12/2018 09:18:44 PM,1,2.1,1,N,246,161,3,9.5,0.5,0.5,0,0,0.3,10.8
1,08/12/2018 09:23:12 PM,08/12/2018 09:30:52 PM,1,1.4,1,N,161,107,1,7.5,0.5,0.5,1.75,0,0.3,10.55
2,08/12/2018 09:05:19 PM,08/12/2018 09:16:49 PM,1,3.02,1,N,237,166,1,11.5,0.5,0.5,2.2,0,0.3,15
2,08/12/2018 09:19:43 PM,08/12/2018 09:36:07 PM,3,3.22,1,N,166,48,2,14,0.5,0.5,0,0,0.3,15.3
2,08/12/2018 09:40:18 PM,08/12/2018 09:46:00 PM,2,0.61,1,N,50,48,2,5.5,0.5,0.5,0,0,0.3,6.8
2,08/12/2018 09:29:37 PM,08/12/2018 10:02:16 PM,1,11.22,1,N,132,91,1,35,0.5,0.5,0,0,0.3,36.3
2,08/12/2018 09:44:14 PM,08/12/2018 09:52:39 PM,2,1.87,1,N,230,249,2,8,0.5,0.5,0,0,0.3,9.3
2,08/12/2018 09:55:35 PM,08/12/2018 10:10:42 PM,1,3.18,1,N,249,163,1,13,0.5,0.5,1,0,0.3,15.3
1,08/12/2018 09:31:38 PM,08/12/2018 09:52:58 PM,1,4.9,1,N,100,87,1,19,0.5,0.5,6.05,0,0.3,26.35
1,08/12/2018 09:58:38 PM,08/12/2018 10:14:09 PM,1,6.8,1,N,88,141,2,21,0.5,0.5,0,0,0.3,22.3
2,08/12/2018 09:34:42 PM,08/12/2018 09:39:33 PM,1,1.36,1,N,237,236,1,6.5,0.5,0.5,1.56,0,0.3,9.36
1,08/12/2018 09:03:00 PM,08/12/2018 09:25:12 PM,1,8.7,1,N,132,265,1,27,0.5,0.5,7.05,0,0.3,35.35
1,08/12/2018 09:17:42 PM,08/12/2018 09:26:56 PM,1,1.8,1,N,151,143,1,8.5,0.5,0.5,1.96,0,0.3,11.76
1,08/12/2018 09:54:45 PM,08/12/2018 10:06:30 PM,1,2.2,1,N,186,211,2,10,0.5,0.5,0,0,0.3,11.3
2,08/12/2018 09:23:32 PM,08/12/2018 09:37:11 PM,1,2.88,1,N,90,87,1,11.5,0.5,0.5,3.2,0,0.3,16
2,08/12/2018 09:38:56 PM,08/12/2018 09:53:59 PM,1,4.75,1,N,87,170,1,16.5,0.5,0.5,4.45,0,0.3,22.25
2,08/12/2018 09:55:00 PM,08/12/2018 10:05:38 PM,1,1.86,1,N,170,48,2,9.5,0.5,0.5,0,0,0.3,10.8
1,08/12/2018 09:29:59 PM,08/12/2018 10:18:19 PM,1,17.9,1,N,132,36,1,52.5,0.5,0.5,10.75,0,0.3,64.55
1,08/12/2018 09:38:18 PM,08/12/2018 10:07:09 PM,1,14.1,4,N,132,265,1,42,0.5,0.5,6.7,0,0.3,50
2,08/12/2018 09:44:45 PM,08/12/2018 10:07:22 PM,1,7.23,1,N,138,121,1,24,0.5,0.5,5,0,0.3,30.3
1,08/12/2018 09:16:44 PM,08/12/2018 09:30:02 PM,1,2.1,1,N,148,88,1,10.5,0.5,0.5,2,0,0.3,13.8
2,08/12/2018 09:12:06 PM,08/12/2018 09:33:13 PM,1,3.21,1,N,48,79,1,15,0.5,0.5,4.08,0,0.3,20.38
2,08/12/2018 09:37:05 PM,08/12/2018 09:45:26 PM,1,1.18,1,N,79,107,1,7.5,0.5,0.5,0,0,0.3,8.8
2,08/12/2018 09:57:32 PM,08/12/2018 10:05:40 PM,1,1.43,1,N,100,43,2,8,0.5,0.5,0,0,0.3,9.3
1,08/12/2018 09:03:09 PM,08/12/2018 09:10:45 PM,1,1,1,N,48,162,1,6.5,0.5,0.5,2,0,0.3,9.8
1,08/12/2018 09:20:06 PM,08/12/2018 09:34:48 PM,1,3.4,1,N,170,239,2,13,0.5,0.5,0,0,0.3,14.3
1,08/12/2018 09:37:34 PM,08/12/2018 09:44:01 PM,1,1.2,1,N,239,236,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,08/12/2018 09:56:02 PM,08/12/2018 10:18:45 PM,1,4.7,1,N,142,107,1,18.5,0.5,0.5,2.2,0,0.3,22
1,08/12/2018 09:01:36 PM,08/12/2018 09:49:50 PM,1,21.4,2,N,132,142,1,52,0,0.5,0,5.76,0.3,58.56
1,08/12/2018 09:30:42 PM,08/12/2018 09:37:34 PM,2,1.2,1,N,236,163,1,7,0.5,0.5,1.65,0,0.3,9.95
1,08/12/2018 09:40:22 PM,08/12/2018 10:02:48 PM,1,6.8,1,N,163,261,2,22.5,0.5,0.5,0,0,0.3,23.8
2,08/12/2018 09:09:07 PM,08/12/2018 09:17:37 PM,1,1.16,1,N,249,79,1,7.5,0.5,0.5,1.2,0,0.3,10
2,08/12/2018 09:31:08 PM,08/12/2018 09:36:39 PM,1,1.01,1,N,249,68,2,6,0.5,0.5,0,0,0.3,7.3
2,08/12/2018 09:07:56 PM,08/12/2018 10:04:45 PM,1,21.86,2,N,132,142,2,52,0,0.5,0,5.76,0.3,58.56
1,08/12/2018 09:42:48 PM,08/12/2018 09:48:32 PM,2,1.6,1,N,141,263,1,7,0.5,0.5,2.05,0,0.3,10.35
1,08/12/2018 09:35:10 PM,08/12/2018 10:03:16 PM,1,10.6,1,N,132,61,2,32.5,0.5,0.5,0,0,0.3,33.8
1,08/12/2018 09:02:43 PM,08/12/2018 09:12:57 PM,0,2,1,N,211,186,1,8.5,0.5,0.5,0,0,0.3,9.8
1,08/12/2018 09:39:11 PM,08/12/2018 09:52:26 PM,1,4.9,1,N,138,82,1,16.5,0.5,0.5,4.45,0,0.3,22.25
2,08/12/2018 09:41:33 PM,08/12/2018 10:00:49 PM,2,3,1,N,79,48,1,14.5,0.5,0.5,0,0,0.3,15.8
2,08/12/2018 09:16:48 PM,08/12/2018 09:30:31 PM,1,3.8,1,N,161,74,1,13.5,0.5,0.5,2.96,0,0.3,17.76
2,08/12/2018 09:40:50 PM,08/12/2018 10:03:12 PM,1,6.34,1,N,74,68,1,22,0.5,0.5,5.82,0,0.3,29.12
1,08/12/2018 09:20:07 PM,08/12/2018 09:44:23 PM,1,5.8,1,N,138,237,1,21,0.5,0.5,4.45,0,0.3,26.75
1,08/12/2018 09:05:37 PM,08/12/2018 09:20:12 PM,1,6.5,1,N,48,244,1,20,0.5,0.5,4.25,0,0.3,25.55
1,08/12/2018 09:21:16 PM,08/12/2018 09:24:13 PM,1,0.4,1,N,244,244,2,4,0.5,0.5,0,0,0.3,5.3
1,08/12/2018 09:43:28 PM,08/12/2018 09:48:05 PM,1,0.8,1,N,239,142,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,08/12/2018 09:51:37 PM,08/12/2018 09:57:14 PM,1,1.8,1,N,142,24,1,7,0.5,0.5,1.65,0,0.3,9.95
1,08/12/2018 09:00:49 PM,08/12/2018 09:10:35 PM,1,1.2,1,N,90,230,2,8.5,0.5,0.5,0,0,0.3,9.8
1,08/12/2018 09:40:36 PM,08/12/2018 09:44:52 PM,1,0.9,1,N,230,142,2,5.5,0.5,0.5,0,0,0.3,6.8
1,08/12/2018 09:46:06 PM,08/12/2018 09:58:37 PM,1,2.2,1,N,142,236,1,10.5,0.5,0.5,2.35,0,0.3,14.15
2,08/12/2018 09:07:35 PM,08/12/2018 09:17:54 PM,2,1.37,1,N,164,50,1,8,0.5,0.5,1.86,0,0.3,11.16
2,08/12/2018 09:31:36 PM,08/12/2018 09:38:50 PM,1,2.01,1,N,249,13,2,8.5,0.5,0.5,0,0,0.3,9.8
2,08/12/2018 09:44:10 PM,08/12/2018 09:55:26 PM,2,3.14,1,N,231,186,1,12,0.5,0.5,2.66,0,0.3,15.96
2,08/12/2018 09:56:14 PM,08/12/2018 10:00:54 PM,2,1.3,1,N,186,249,1,6,0.5,0.5,1.46,0,0.3,8.76
1,08/12/2018 09:24:02 PM,08/12/2018 09:47:07 PM,2,11.5,1,N,138,87,1,32,0.5,0.5,6.65,0,0.3,39.95
1,08/12/2018 09:51:41 PM,08/12/2018 10:20:40 PM,2,9.4,1,N,87,41,2,29.5,0.5,0.5,0,0,0.3,30.8
2,08/12/2018 09:01:14 PM,08/12/2018 09:40:37 PM,1,6.2,1,N,137,157,1,30.5,0.5,0.5,0,0,0.3,31.8
2,08/12/2018 09:26:30 PM,08/12/2018 09:35:56 PM,1,2.43,1,N,48,249,1,9.5,0.5,0.5,1,0,0.3,11.8
2,08/12/2018 09:42:19 PM,08/12/2018 10:02:25 PM,1,4.78,1,N,90,262,1,18,0.5,0.5,3.86,0,0.3,23.16
1,08/12/2018 09:36:19 PM,08/12/2018 09:54:40 PM,1,7.1,1,N,138,80,1,21.5,0.5,0.5,2,0,0.3,24.8
2,08/12/2018 09:00:24 PM,08/12/2018 09:05:28 PM,1,1.16,1,N,236,141,1,5.5,0.5,0.5,1.7,0,0.3,8.5
2,08/12/2018 09:51:25 PM,08/12/2018 10:03:23 PM,1,2.49,1,N,140,239,1,10.5,0.5,0.5,1.75,0,0.3,13.55
1,08/12/2018 09:24:14 PM,08/12/2018 09:50:41 PM,1,10,1,N,138,127,1,31,0.5,0.5,11.4,5.76,0.3,49.46
1,08/12/2018 09:21:12 PM,08/12/2018 09:30:59 PM,2,2,1,N,264,264,1,9,0.5,0.5,2.05,0,0.3,12.35
1,08/12/2018 09:49:43 PM,08/12/2018 10:15:01 PM,2,3.4,1,N,264,264,1,18.5,0.5,0.5,3.95,0,0.3,23.75
1,08/12/2018 09:16:45 PM,08/12/2018 09:20:26 PM,1,0.5,1,N,211,125,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,08/12/2018 09:23:56 PM,08/12/2018 09:46:47 PM,1,4,1,N,211,100,2,17,0.5,0.5,0,0,0.3,18.3
2,08/12/2018 09:18:07 PM,08/12/2018 09:21:46 PM,1,0.93,1,N,238,166,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,08/12/2018 09:54:54 PM,08/12/2018 09:58:16 PM,1,0.36,1,N,238,238,2,4,0.5,0.5,0,0,0.3,5.3
2,08/12/2018 09:52:07 PM,08/12/2018 10:23:42 PM,1,5.47,1,N,145,173,2,22,0.5,0.5,0,0,0.3,23.3
2,08/12/2018 09:56:08 PM,08/12/2018 10:05:41 PM,1,2.02,1,N,113,66,2,9,0.5,0.5,0,0,0.3,10.3
2,08/12/2018 09:24:08 PM,08/12/2018 09:45:57 PM,1,10.6,1,N,132,121,2,29.5,0.5,0.5,0,0,0.3,30.8
1,08/12/2018 09:19:30 PM,08/12/2018 09:30:20 PM,1,1.9,1,N,186,137,1,9,0.5,0.5,2.55,0,0.3,12.85
1,08/12/2018 09:37:03 PM,08/12/2018 09:40:38 PM,1,0.8,1,N,170,229,1,5,0.5,0.5,1.25,0,0.3,7.55
1,08/12/2018 09:50:58 PM,08/12/2018 09:56:16 PM,1,0.9,1,N,162,229,1,5.5,0.5,0.5,1,0,0.3,7.8
2,08/12/2018 08:49:58 PM,08/12/2018 09:11:05 PM,6,9.53,1,N,138,244,2,28,0.5,0.5,0,0,0.3,29.3
1,08/12/2018 09:24:00 PM,08/12/2018 09:49:25 PM,1,7.2,1,N,140,244,1,24.5,0.5,0.5,5.15,0,0.3,30.95
1,08/12/2018 09:59:37 PM,08/12/2018 10:07:31 PM,1,2.3,1,N,166,244,1,9,0.5,0.5,2.05,0,0.3,12.35
1,08/12/2018 09:16:53 PM,08/12/2018 10:05:41 PM,1,18.8,2,N,132,158,1,52,0,0.5,11.7,5.76,0.3,70.26
1,08/12/2018 09:13:21 PM,08/12/2018 09:22:42 PM,1,1.8,1,N,170,148,1,8.5,0.5,0.5,0,0,0.3,9.8
1,08/12/2018 09:30:34 PM,08/12/2018 09:45:48 PM,1,3.4,1,N,148,230,2,13,0.5,0.5,0,0,0.3,14.3
1,08/12/2018 09:54:59 PM,08/12/2018 10:12:54 PM,1,3.3,1,N,186,141,1,14,0.5,0.5,3.05,0,0.3,18.35
1,08/12/2018 09:26:53 PM,08/12/2018 09:33:02 PM,1,1.1,1,N,142,237,1,6.5,0.5,0.5,1.95,0,0.3,9.75
1,08/12/2018 09:59:01 PM,08/12/2018 10:13:06 PM,1,3.9,1,N,230,166,2,13.5,0.5,0.5,0,0,0.3,14.8
2,08/12/2018 09:29:41 PM,08/12/2018 10:11:04 PM,1,13.48,1,N,132,181,1,41.5,0.5,0.5,7.2,0,0.3,50
1,08/12/2018 09:57:21 PM,08/12/2018 10:23:06 PM,1,12.5,1,N,132,223,1,34,0.5,0.5,7.05,0,0.3,42.35
2,08/12/2018 09:03:51 PM,08/12/2018 09:17:15 PM,4,1.97,1,N,41,116,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,08/12/2018 09:40:31 PM,08/12/2018 10:04:50 PM,5,8.92,1,N,74,51,2,26,0.5,0.5,0,0,0.3,27.3
1,08/12/2018 09:26:20 PM,08/12/2018 09:42:40 PM,1,7.7,1,N,138,263,1,22.5,0.5,0.5,5.9,5.76,0.3,35.46
1,08/12/2018 09:47:51 PM,08/12/2018 10:14:55 PM,1,4.9,1,N,263,211,1,21,0.5,0.5,2.23,0,0.3,24.53
1,08/12/2018 09:10:55 PM,08/12/2018 09:22:25 PM,1,2.7,1,N,162,90,1,10.5,0.5,0.5,2.36,0,0.3,14.16
1,08/12/2018 09:29:31 PM,08/12/2018 09:46:10 PM,2,3.9,1,N,249,140,1,14.5,0.5,0.5,3.15,0,0.3,18.95
1,08/12/2018 09:50:57 PM,08/12/2018 09:56:23 PM,2,1.1,1,N,262,75,2,6,0.5,0.5,0,0,0.3,7.3
1,08/12/2018 09:58:14 PM,08/12/2018 10:23:02 PM,4,10.6,1,N,75,18,1,31.5,0.5,0.5,0,0,0.3,32.8
1,08/12/2018 09:29:43 PM,08/12/2018 09:34:58 PM,1,0.7,1,N,100,230,2,5.5,0.5,0.5,0,0,0.3,6.8
1,08/12/2018 09:37:54 PM,08/12/2018 09:43:34 PM,1,0.7,1,N,230,48,1,5.5,0.5,0.5,1.7,0,0.3,8.5
1,08/12/2018 09:45:09 PM,08/12/2018 10:28:42 PM,1,15.9,1,N,48,10,1,49.5,0.5,0.5,10.15,0,0.3,60.95
1,08/12/2018 09:26:26 PM,08/12/2018 09:35:14 PM,4,1.5,1,N,107,162,1,8,0.5,0.5,1.85,0,0.3,11.15
1,08/12/2018 09:42:35 PM,08/12/2018 09:47:21 PM,1,1.6,1,N,141,75,1,6.5,0.5,0.5,1,0,0.3,8.8
2,08/12/2018 09:03:18 PM,08/12/2018 09:11:34 PM,1,1.06,1,N,264,264,1,7,0.5,0.5,1,0,0.3,9.3
2,08/12/2018 09:18:03 PM,08/12/2018 09:26:49 PM,1,1.65,1,N,264,264,2,8,0.5,0.5,0,0,0.3,9.3
2,08/12/2018 09:33:41 PM,08/12/2018 09:58:13 PM,1,5.33,1,N,264,264,1,19.5,0.5,0.5,5.31,5.76,0.3,31.87
1,08/12/2018 09:05:57 PM,08/12/2018 09:20:19 PM,1,2.7,1,N,163,68,2,12,0.5,0.5,0,0,0.3,13.3
1,08/12/2018 09:25:35 PM,08/12/2018 09:42:53 PM,1,4.4,1,N,68,87,1,16.5,0.5,0.5,2,0,0.3,19.8
1,08/12/2018 09:43:49 PM,08/12/2018 10:05:50 PM,1,5.4,1,N,87,255,1,19.5,0.5,0.5,4.15,0,0.3,24.95
2,08/12/2018 09:49:39 PM,08/12/2018 10:02:38 PM,1,2.49,1,N,107,231,1,11,0.5,0.5,3.08,0,0.3,15.38
2,08/12/2018 09:13:53 PM,08/12/2018 09:16:35 PM,1,0.63,1,N,164,161,1,4,0.5,0.5,1,0,0.3,6.3
2,08/12/2018 09:24:00 PM,08/12/2018 09:33:46 PM,1,1.1,1,N,161,141,1,7.5,0.5,0.5,1.2,0,0.3,10
2,08/12/2018 09:39:22 PM,08/12/2018 09:49:33 PM,1,1.49,1,N,233,48,1,8.5,0.5,0.5,1.96,0,0.3,11.76
1,08/12/2018 09:05:57 PM,08/12/2018 09:17:02 PM,1,2.1,1,N,90,231,2,9.5,0.5,0.5,0,0,0.3,10.8
1,08/12/2018 09:21:07 PM,08/12/2018 09:32:00 PM,3,2.7,1,N,231,68,1,10.5,0.5,0.5,2.35,0,0.3,14.15
1,08/12/2018 09:39:26 PM,08/12/2018 10:02:52 PM,3,4.9,1,N,186,33,2,18,0.5,0.5,0,0,0.3,19.3
2,08/12/2018 09:04:27 PM,08/12/2018 09:42:47 PM,6,18.75,2,N,132,166,1,52,0,0.5,11.71,5.76,0.3,70.27
2,08/12/2018 09:44:19 PM,08/13/2018 09:42:47 PM,6,2.64,1,N,166,142,1,9.5,0.5,0.5,1.62,0,0.3,12.42
2,08/12/2018 09:32:46 PM,08/12/2018 10:00:39 PM,1,11.42,1,N,138,230,1,34,0.5,0.5,8.21,5.76,0.3,49.27
1,08/12/2018 09:09:32 PM,08/12/2018 09:30:58 PM,1,5.6,1,N,233,33,1,19.5,0.5,0.5,4.15,0,0.3,24.95
1,08/12/2018 09:46:11 PM,08/12/2018 10:05:05 PM,1,4.6,1,N,261,48,2,18,0.5,0.5,0,0,0.3,19.3
1,08/12/2018 09:10:08 PM,08/12/2018 09:18:18 PM,2,3.4,1,N,237,74,1,11,0.5,0.5,2.45,0,0.3,14.75
1,08/12/2018 09:32:05 PM,08/12/2018 09:39:53 PM,1,0.7,1,N,237,140,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,08/12/2018 09:07:07 PM,08/12/2018 09:12:36 PM,1,1,1,N,163,161,1,6,0.5,0.5,1.8,0,0.3,9.1
1,08/12/2018 09:33:40 PM,08/12/2018 09:44:08 PM,1,3.5,1,N,48,151,1,11.5,0.5,0.5,2.55,0,0.3,15.35
1,08/12/2018 09:04:37 PM,08/12/2018 09:08:59 PM,1,0.7,1,N,264,264,1,5,0.5,0.5,1.55,0,0.3,7.85
1,08/12/2018 09:13:40 PM,08/12/2018 09:22:40 PM,1,1.6,1,N,264,264,1,8,0.5,0.5,1.85,0,0.3,11.15
1,08/12/2018 09:25:48 PM,08/12/2018 09:43:32 PM,1,3.5,1,N,264,264,2,13.5,0.5,0.5,0,0,0.3,14.8
1,08/12/2018 09:24:54 PM,08/12/2018 09:43:48 PM,1,7.5,1,N,74,20,2,23,0.5,0.5,0,0,0.3,24.3
1,08/12/2018 09:14:52 PM,08/12/2018 09:30:33 PM,1,3,1,N,87,249,1,13,0.5,0.5,1,0,0.3,15.3
1,08/12/2018 09:35:29 PM,08/12/2018 09:44:26 PM,1,1.5,1,N,90,224,1,8,0.5,0.5,1.86,0,0.3,11.16
1,08/12/2018 09:14:21 PM,08/12/2018 09:41:44 PM,1,13.5,1,N,132,223,2,37,0.5,0.5,0,0,0.3,38.3
2,08/12/2018 09:48:37 PM,08/12/2018 10:21:14 PM,2,10.96,1,N,132,61,2,33.5,0.5,0.5,0,0,0.3,34.8
1,08/12/2018 09:14:09 PM,08/12/2018 09:56:30 PM,1,20.1,2,N,132,161,1,52,0,0.5,11.7,5.76,0.3,70.26
